r_wrist_height_f125,elbow_angle_f125,shoulder_angle_f125,arm_extension_ratio_f125,arm_elevation_f125,wrist_y_diff_f125,wrist_x_diff_f125,r_wrist_height_f140,elbow_angle_f140,shoulder_angle_f140,arm_extension_ratio_f140,arm_elevation_f140,wrist_y_diff_f140,wrist_x_diff_f140,r_wrist_height_f155,elbow_angle_f155,shoulder_angle_f155,arm_extension_ratio_f155,arm_elevation_f155,wrist_y_diff_f155,wrist_x_diff_f155,wrist_velocity_mag_v135,wrist_velocity_y_v135,wrist_velocity_z_v135,elbow_velocity_mag_v135,wrist_velocity_mag_v145,wrist_velocity_y_v145,wrist_velocity_z_v145,elbow_velocity_mag_v145,wrist_velocity_mag_v155,wrist_velocity_y_v155,wrist_velocity_z_v155,elbow_velocity_mag_v155,peak_wrist_velocity,peak_velocity_frame_ratio,wrist_velocity_pct50,wrist_velocity_pct60,wrist_velocity_pct70,wrist_height_max,wrist_height_min,wrist_height_range,max_height_frame_ratio,kinetic_chain_score,hip_to_wrist_delay
0.2706566,169.21292,138.1589,0.9956013,-4.283265,0.5985718,-0.31019592,0.33384323,153.39229,131.78859,0.973348,-2.231001,0.8123169,-0.23591805,0.4741459,108.71739,58.359703,0.81783754,-1.0726677,1.1968193,-0.15955734,0.8122272,0.3406906,0.38495064,1.1016207,5.7522416,0.45352936,-5.7283115,6.2477255,15.236985,1.9373703,-14.811144,7.895973,15.327991,0.6541666666666667,2.4969668,5.013693,9.347414,-24.601002,-25.594913,0.99391174,0.7958333333333333,0.6666666666666666,-76
0.28834152,168.06847,139.40979,0.9946093,-3.876208,0.5887394,-0.3305378,0.30893517,159.18445,133.38716,0.9836154,-3.2510512,0.74199677,-0.21621132,0.45019913,83.40478,66.8013,0.6664338,-2.3864212,1.09589,-0.10116577,0.7146716,0.2771759,0.13275146,0.5789486,4.548703,0.60756683,-4.383545,4.9094157,12.929359,1.0010147,-12.880983,8.707355,14.374181,0.6625,3.6932778,3.7778134,9.238711,-24.60511,-25.472393,0.86728287,0.7916666666666666,1.0,49
0.25807953,168.7747,140.07451,0.995253,-4.3880215,0.5757446,-0.37615395,0.38153458,153.50964,133.82846,0.9736287,-0.6106632,0.92881775,-0.2650528,0.6058693,122.74178,60.00088,0.8806243,3.729717,1.4369621,-0.2520733,1.2253932,0.6921387,-0.1633358,1.5356716,6.6909223,0.6295395,-6.607876,6.900047,16.726658,2.0975876,-15.579786,8.294559,16.726658,0.6458333333333334,3.107779,5.7925363,9.734392,-24.35033,-25.499916,1.1495857,0.7916666666666666,1.0,46
0.25913048,168.74419,139.76833,0.99521434,-4.152554,0.59745216,-0.34936142,0.32351494,164.0712,135.7789,0.9904142,-2.6426601,0.7863407,-0.27599525,0.48397827,103.313225,81.69499,0.7859705,0.36609966,1.148159,-0.23763275,0.81857383,0.34915924,0.12539864,0.81794536,3.5094714,0.5557251,-3.4417248,4.1310706,12.517163,1.4794922,-12.384825,8.716625,16.065472,0.6666666666666666,2.891592,2.988316,11.639273,-24.538654,-25.496126,0.95747185,0.8125,1.0,51
0.2887478,166.87906,140.5739,0.99349684,-4.03208,0.58389664,-0.34609413,0.31508255,166.92953,134.50519,0.99352914,-3.435527,0.7812271,-0.24791908,0.44532967,123.75637,111.28309,0.8826804,-0.2184139,1.0432205,-0.19215584,0.9875045,0.4712677,-0.30807495,0.3729896,1.1377809,0.5154419,-0.9573841,1.3644199,5.9850116,0.7649231,-5.909729,5.8154535,14.091927,0.6916666666666667,6.584358,0.9822998,13.236484,-24.60347,-25.54135,0.93787956,0.8375,1.0,53
0.28113937,169.11963,141.06407,0.9955318,-3.268084,0.57337,-0.35344696,0.3577671,163.00407,135.1254,0.9890873,-0.39138004,0.7988472,-0.26927185,0.483593,112.448006,73.561615,0.83259505,-0.41353697,1.135107,-0.23922348,1.1393608,0.4821396,0.13066292,0.7512638,3.8789263,0.37891388,-3.7909412,4.667183,14.097379,1.4149475,-14.024849,8.340148,16.52111,0.6625,4.6399736,3.22181,12.084632,-24.531057,-25.62043,1.0893726,0.8083333333333333,1.0,48
0.28731537,168.51805,138.76146,0.9950217,-3.9488757,0.5883312,-0.33550262,0.2962799,167.06445,133.34248,0.99365926,-3.23402,0.72813034,-0.20716095,0.3956375,99.70326,84.81387,0.7665241,-2.81305,0.98867035,-0.060403824,0.86813587,0.37330627,0.09332657,0.40336245,2.3449376,0.43647766,-2.3032093,3.2898912,11.201283,0.49633026,-11.039572,8.379968,15.178997,0.6666666666666666,5.212694,1.8292646,12.421758,-24.564032,-25.739807,1.1757755,0.8083333333333333,1.0,49
0.30519867,167.37401,139.45006,0.99398226,-3.4329598,0.57097054,-0.36808968,0.33252144,168.02727,132.3735,0.9945759,-1.9654669,0.7534065,-0.22089767,0.43236732,99.96541,95.32994,0.76815116,-0.8033614,0.9623108,-0.032129288,1.1600919,0.43956757,-0.7341385,0.43785843,1.4399089,0.22315979,-1.3857651,1.95619,7.7674417,0.06900787,-7.756977,7.4655814,13.560072,0.6791666666666667,6.076558,1.1491495,11.490568,-24.692593,-26.28201,1.5894165,0.8166666666666667,1.0,51
0.29366302,169.27751,138.89273,0.9956585,-3.749715,0.538002,-0.33143616,0.33153152,164.56648,133.00589,0.9910137,-2.6355264,0.6916065,-0.23363304,0.4736538,116.54385,86.78548,0.8522257,-0.020843197,1.0509548,-0.24634361,0.84103674,0.18424988,0.21503448,0.689249,2.9517965,0.50971985,-2.864399,3.516545,12.113424,1.7408752,-11.891212,7.6584754,16.755291,0.6708333333333333,3.4200568,2.5277474,12.810541,-24.196974,-25.483007,1.2860336,0.9958333333333333,1.0,52
0.2660923,168.9386,140.28719,0.9953786,-4.0367527,0.5675926,-0.34072113,0.35287666,116.95001,110.61538,0.8543129,-2.4544353,0.8954716,-0.20469475,0.706337,149.72305,26.99969,0.9656563,6.4072127,1.5649948,-0.020067215,3.1830726,0.5696869,-2.947998,4.2967176,13.023336,1.0289383,-12.9037,8.814093,13.78144,1.8619537,-5.3442335,6.8447986,128.59853,0.95,3.3726661,11.887238,4.2269354,-24.471361,-25.685003,1.2136421,0.7666666666666667,1.0,0
0.32722282,168.17097,139.9389,0.9947158,-2.4563556,0.64149666,-0.35711288,0.3956089,167.9463,134.1379,0.99450034,-0.20448123,0.8677578,-0.18600273,0.45690536,99.83672,101.453064,0.76694,0.9021057,1.0171108,-0.02290535,0.6452319,0.25119781,-0.08880615,0.1183616,1.0385642,-0.15506744,-0.80981255,1.5108516,6.9502997,0.04634857,-6.949339,6.780271,13.944238,0.6833333333333333,3.9267159,0.78638184,12.2459545,-24.985582,-25.519037,0.5334549,0.8375,1.0,54
0.23786545,167.87714,138.05765,0.9944428,-5.1762843,0.56513214,-0.35095787,0.28002167,167.66783,135.73228,0.9942308,-3.5284665,0.79099846,-0.20547485,0.32152557,167.3724,133.58078,0.9939612,-2.8242295,0.8531132,-0.1279602,0.5810855,0.42469025,-0.036392212,0.18573488,0.37390193,0.09143829,-0.35585403,0.35497364,0.19670591,0.17097473,-0.043315887,0.19955163,13.960512,0.9,5.09591,0.27494976,0.2674242,-24.668736,-25.518986,0.85025024,0.9291666666666667,1.0,105
0.26789093,168.57185,138.3037,0.9950667,-4.0040617,0.5864048,-0.3917637,0.34259224,167.44646,131.67245,0.9940422,-2.0846999,0.83348274,-0.22748756,0.4692669,141.67444,117.774574,0.94494784,1.0729516,0.98678017,-0.15432358,0.6990866,0.52173615,0.09009361,0.4085435,0.87128663,0.49427032,-0.7174587,0.8809341,3.6874807,0.7951355,-3.5973072,4.1267495,13.965669,0.7041666666666667,3.7666402,0.74618876,13.359076,-24.616716,-25.480719,0.8640022,0.85,1.0,58
0.2818222,168.2646,140.89447,0.9948025,-3.776482,0.5800438,-0.34845543,0.3256836,166.00754,134.39024,0.9925969,-2.3661866,0.7565689,-0.24502182,0.41949463,99.81411,99.04989,0.7669826,-1.8171299,0.947073,-0.12498665,0.983087,0.36769867,-0.20934105,0.500394,1.5233781,0.23448944,-1.5022373,2.1543486,7.8640423,0.56877136,-7.8335667,7.241309,13.616484,0.675,4.88754,1.251513,11.820264,-24.616827,-25.482069,0.865242,0.8208333333333333,1.0,51
0.24883842,168.64894,140.43806,0.9951396,-4.564498,0.57390404,-0.33185005,0.34964752,154.68585,134.2528,0.9759047,-0.9889766,0.8130207,-0.24876404,0.6158962,120.13957,58.853745,0.8693014,4.9060607,1.322588,-0.20222473,1.0739189,0.6429291,-0.0223732,1.4265674,6.4257593,0.8683777,-6.347294,6.784773,16.683578,2.1030807,-15.76169,8.479722,16.683578,0.6458333333333334,3.4976852,5.6142836,9.337659,-24.54224,-25.49329,0.9510498,0.8,1.0,46
0.27080345,167.7312,139.11562,0.99431014,-4.62861,0.569458,-0.28502274,0.25974274,167.29462,134.51646,0.9938826,-4.3068314,0.66331863,-0.17902374,0.38790894,92.943695,98.95934,0.7260373,-2.410756,0.9446964,-0.06655693,0.45150945,-0.0030899048,0.048952103,0.18654835,1.5555094,0.23277283,-1.4618969,2.1445465,7.449351,0.86608887,-7.395916,7.4107685,13.512444,0.6833333333333333,4.994882,1.2491239,11.647996,-24.618502,-25.443506,0.8250046,0.8208333333333333,1.0,52
0.30391693,169.1508,138.27078,0.9955531,-2.7152362,0.57118225,-0.3889141,0.3108883,161.34395,136.10063,0.9868872,-1.9318302,0.7120323,-0.25650978,0.4465828,99.685844,70.26268,0.7677863,-1.3408734,1.1190319,-0.15233612,1.0291784,0.15987396,0.91054916,1.0120758,4.7436433,0.5640793,-4.6958256,5.3106356,14.485317,1.3328934,-14.414978,9.019629,15.721796,0.6583333333333333,3.2142131,3.9600024,11.013606,-24.583218,-25.538513,0.95529556,0.8,1.0,49
0.30029297,168.81403,140.08052,0.995275,-2.9751847,0.6112919,-0.31590843,0.32165337,157.53964,133.29156,0.9810022,-2.5533733,0.77298164,-0.2673626,0.5527649,111.349014,62.155773,0.8274479,1.7355433,1.2769051,-0.26685333,0.7372779,0.26699066,-0.060310364,0.9333713,5.5957236,0.70438385,-5.5511284,6.1129465,14.60485,2.291336,-14.26034,8.450252,16.026676,0.6541666666666667,2.343165,4.8509083,10.060812,-24.602034,-25.526773,0.92473984,0.7958333333333333,1.0,49
0.29002762,168.672,139.04005,0.9951416,-3.8788285,0.59877586,-0.33055496,0.3205166,167.66084,134.38039,0.99423504,-2.520791,0.7780323,-0.21201515,0.41685104,97.38865,95.34047,0.7538741,-0.63770384,1.0104218,-0.07071495,0.8243474,0.04634857,0.065574646,0.48866603,1.3675658,0.02620697,-1.2268353,2.1036263,8.34151,1.019783,-8.239689,7.036097,14.700764,0.675,2.516472,1.0226609,12.447695,-24.602518,-25.62319,1.0206718,0.825,1.0,54
0.25896454,166.54684,138.4931,0.99317014,-4.8475,0.52876854,-0.38264847,0.26432228,166.48059,134.43704,0.99307454,-3.976508,0.6134014,-0.23742104,0.3466549,165.91383,132.27795,0.99249476,-1.9882187,0.71263313,-0.16371727,0.72473,0.43945312,-0.5374718,0.26187667,0.25497156,0.1423645,-0.21094322,0.2133422,1.1209596,0.3591156,-0.7056141,0.7063734,13.63707,0.7708333333333334,7.064367,0.26755795,1.6937634,-24.61879,-25.592201,0.97341156,0.9125,1.0,72
0.30413437,167.88098,140.13515,0.9944403,-3.5041466,0.6251221,-0.36182404,0.38918686,164.64284,132.83957,0.99107194,-0.2700345,0.88598824,-0.24599838,0.44600296,90.54799,86.08754,0.7122387,-1.038224,1.0394058,-0.07493782,1.0920336,0.62381744,-0.021057129,0.48484033,2.2276802,0.22956848,-2.1505165,2.923157,9.712283,0.41770935,-9.690943,8.2812805,14.123275,0.675,4.4210815,1.6827595,10.84935,-24.721441,-25.494646,0.7732048,0.8125,1.0,53
0.29997826,168.66985,139.67564,0.9951404,-3.1340182,0.59349823,-0.342453,0.3561802,161.88803,133.08305,0.9876194,-1.489957,0.76745987,-0.18749046,0.46128273,89.26398,57.943035,0.70501965,-2.3981404,1.094944,-0.07061958,0.6765787,0.2883911,-0.08680344,0.5029187,5.4100904,0.32604218,-5.364132,5.869672,13.33119,1.3619614,-13.090754,8.216387,13.992587,0.6583333333333333,2.7346282,4.6518054,8.153394,-24.721365,-25.480957,0.75959206,0.7916666666666666,1.0,49
0.29726028,168.3429,139.66602,0.9948631,-3.9073143,0.58428,-0.3245678,0.3678074,168.07022,129.87617,0.9946149,-1.2899735,0.87238693,-0.24349594,0.7405815,170.08093,106.69708,0.99626714,9.861381,1.6018429,-0.25489998,1.6485474,0.63560486,-0.81564903,0.58017206,2.6508343,1.2633133,-1.7608738,1.5206556,8.876786,1.7779541,-8.42597,5.267529,14.297767,0.6833333333333333,5.0166044,2.3086047,12.915052,-24.314066,-25.606895,1.2928295,0.8416666666666667,0.6666666666666666,52
0.2831745,168.83897,140.42648,0.9952983,-3.697733,0.5785847,-0.37098312,0.29803085,158.52858,132.32143,0.98260736,-2.2053845,0.67752457,-0.23309517,0.46414948,100.94609,69.7379,0.77346885,0.67534834,1.0590267,-0.08760834,0.6886961,-0.117759705,0.014162064,0.50885004,4.0847383,0.24913788,-4.0407944,4.4651065,13.588603,0.8337021,-13.56019,8.143454,15.090681,0.6541666666666667,3.4408126,3.3356566,10.997833,-24.728687,-25.646635,0.91794777,0.8083333333333333,1.0,48
0.250988,169.05911,139.53937,0.9954868,-4.3953514,0.587389,-0.37772942,0.32743645,160.40842,133.5324,0.9855261,-1.9966786,0.866909,-0.2857933,0.5916786,115.049095,74.80354,0.8449274,3.561045,1.3833675,-0.30478668,0.95204693,0.5125809,0.045804977,0.93275434,4.5933266,0.82214355,-4.490118,5.177229,14.021035,2.1601868,-13.850756,8.485541,16.531513,0.6583333333333333,3.3190887,3.9399147,11.105786,-24.50571,-25.630745,1.1250343,0.8,1.0,49
0.27794075,168.6065,139.6836,0.9950893,-4.1185927,0.57024384,-0.37882233,0.3589058,167.14348,134.53075,0.9937472,-1.5881327,0.81698036,-0.19176292,0.44382858,93.98673,91.81489,0.7327883,-0.4367906,0.9897747,-0.05155754,0.90903777,0.6384659,0.07112503,0.5351948,1.5763714,0.31814575,-1.539259,2.488218,8.56042,0.59497833,-8.53838,7.7329464,13.725273,0.6791666666666667,4.289094,1.2545236,11.086211,-24.613531,-25.531109,0.91757774,0.8083333333333333,1.0,53
0.2776928,167.31848,137.74605,0.9939188,-3.7040176,0.6166172,-0.27806664,0.34438705,149.58986,129.29224,0.9653524,-2.1552896,0.8361511,-0.20303726,0.5097389,119.006836,48.93986,0.8646519,0.26485962,1.2886562,-0.18974495,0.83874923,0.33920288,-0.48377037,1.3148744,7.0868893,0.38131714,-7.0709896,7.1306286,14.901806,2.1882248,-13.636236,7.504918,14.901806,0.6458333333333334,1.1612028,6.343385,8.189174,-24.200901,-25.458406,1.2575054,0.9958333333333333,0.6666666666666666,49
0.25808525,169.78314,140.06375,0.9960581,-4.0010056,0.56433487,-0.35638428,0.36224174,158.54768,131.78822,0.98264945,-1.3311805,0.8392925,-0.24063873,0.6253567,121.72521,65.17681,0.8740468,4.0317836,1.4199657,-0.2340622,1.2520343,0.58135986,-0.46236992,1.2253747,5.8479266,0.81012726,-5.7187557,5.818149,14.269609,2.377739,-13.849182,8.239565,15.937093,0.6541666666666667,2.4469247,5.0985703,10.06791,-24.513458,-25.548447,1.0349884,0.8,1.0,48
0.2508793,169.5343,140.3361,0.99586695,-4.605348,0.56206703,-0.35480118,0.32073975,150.86803,131.63582,0.9680857,-2.329965,0.900177,-0.23890495,0.6691265,134.18845,51.80086,0.92266005,4.775311,1.614687,-0.2074871,1.7925622,0.54828644,-0.9052849,1.9261273,7.4126797,1.1100769,-7.2823906,6.7625413,15.288049,2.1883392,-13.324556,7.932657,15.465452,0.6416666666666667,3.8042462,6.5263414,7.26834,-24.46789,-25.501982,1.034092,0.7833333333333333,1.0,44
0.28471184,168.69627,140.02614,0.99517363,-3.549723,0.573082,-0.3429985,0.35969162,161.04266,135.94452,0.9864528,-1.6748221,0.77853966,-0.27926254,0.5793972,112.59061,77.31902,0.83377504,3.389836,1.2672596,-0.35744286,0.7651293,0.30406952,0.23797989,0.8219631,4.572316,0.7008362,-4.469061,5.1819577,13.70876,2.1287155,-13.5409355,8.179542,15.952857,0.6625,2.3827548,4.0374603,11.005623,-24.610512,-25.543688,0.93317604,0.8083333333333333,1.0,50
0.2960949,168.713,140.7047,0.99518037,-3.3299658,0.59773636,-0.36758804,0.3359146,160.95006,137.68419,0.9862871,-2.7583697,0.7290077,-0.25810623,0.5070381,94.38147,80.87078,0.7346272,-0.84663075,1.1937714,-0.16088867,0.6152648,0.21629333,0.48754692,0.58563316,3.9229572,0.652771,-3.8510227,4.2458224,12.316084,1.98246,-12.11463,9.202884,14.436951,0.6625,3.439576,3.192202,10.809708,-24.615252,-25.754583,1.1393318,0.8041666666666667,1.0,48
0.29564476,169.10878,140.5421,0.9955205,-3.2370822,0.59479713,-0.37133408,0.3453045,163.12918,135.78265,0.98925513,-2.0089967,0.7709007,-0.30056953,0.54984856,109.608444,82.32008,0.81913507,2.4244285,1.2233334,-0.20893478,0.96850115,0.27946472,0.13775826,0.80504155,3.3030114,0.71365356,-3.1494427,3.8896847,11.477804,1.3247681,-11.2548065,7.7764993,14.835831,0.6708333333333333,3.5492032,2.7867928,11.763842,-24.229385,-25.500597,1.2712116,0.9958333333333333,1.0,52
0.29740143,169.71419,139.99599,0.9960092,-3.645536,0.5804844,-0.35169983,0.31139565,165.63269,135.07755,0.9922079,-3.1218486,0.7165146,-0.23826408,0.45516777,97.62389,89.32397,0.75443757,-0.6859267,0.99770355,-0.12043381,0.8146289,0.34584045,-0.06620407,0.5659333,2.3534923,0.43327332,-2.3132515,3.0339925,9.683483,1.2397385,-9.56975,8.087465,14.631168,0.675,3.6078944,1.9205498,11.931986,-24.725847,-25.515368,0.78952026,0.8166666666666667,1.0,52
0.29583168,168.15646,138.75342,0.9946996,-3.4648068,0.5378151,-0.32513237,0.34201622,167.20201,133.85016,0.99380106,-1.7183312,0.6955147,-0.18961334,0.38314056,139.39597,120.74018,0.9382655,-0.7868641,0.7878189,-0.15283585,0.52078193,0.19145966,0.24510384,0.38021937,0.5523549,0.03353119,-0.51918983,0.6830198,3.3307786,0.3817749,-3.3029938,3.825236,14.278093,0.7041666666666667,4.5488043,0.46161395,13.345915,-24.607807,-25.736046,1.1282387,0.8458333333333333,1.0,58
0.2875023,167.8926,139.10336,0.994455,-3.410969,0.6360035,-0.3445301,0.32206154,162.9672,132.78935,0.9890299,-3.0810864,0.77695274,-0.22125244,0.51854324,92.63392,78.70052,0.72427356,1.662987,1.1846371,-0.1382885,0.3957508,0.10848999,0.09015083,0.37397337,3.513294,0.5390167,-3.4118843,4.0528555,11.527728,1.3983536,-11.414194,8.608251,14.806783,0.6625,1.71873,2.9393382,11.185734,-24.171782,-25.442347,1.270565,0.9958333333333333,0.6666666666666666,50
0.30179596,168.8365,139.93034,0.9952872,-3.2442753,0.60731506,-0.38368225,0.32353783,159.72705,134.49956,0.98450315,-2.038935,0.7594242,-0.2440319,0.47734833,104.27619,68.61924,0.79174614,-0.93947726,1.140564,-0.17635155,0.8675785,0.27980804,0.24209976,0.8400586,4.433905,0.4172516,-4.4088078,5.11506,14.444325,1.5305328,-14.342966,8.448702,15.68977,0.6541666666666667,4.1241746,3.7965283,10.6641445,-24.608038,-25.541319,0.93328094,0.8041666666666667,1.0,46
0.23898315,168.30551,138.83289,0.9948439,-5.078531,0.5046501,-0.34051514,0.30608177,166.22258,137.49228,0.9928306,-3.3014026,0.70770645,-0.21777916,0.41306496,110.96998,96.11374,0.82619166,-1.6553857,0.972414,-0.1945076,0.6390511,0.40798187,0.0019741058,0.7156626,2.5176425,0.3325653,-2.490921,3.0593927,10.295182,1.439209,-10.056553,7.025278,16.566154,0.6791666666666667,2.687327,2.2328954,13.293752,-24.542284,-25.508512,0.9662285,0.8208333333333333,1.0,54
0.2817688,168.49498,138.6822,0.9949911,-3.710928,0.54512405,-0.34573936,0.34980392,158.55244,132.73335,0.9826651,-0.7963347,0.7206497,-0.21277237,0.38980293,95.57766,73.64153,0.74347776,-1.0950046,0.9451752,-0.020578384,0.7909728,0.15174866,0.30115128,0.7470666,3.9426262,0.021629333,-3.879776,4.2608423,12.265252,0.9277725,-12.224922,7.943656,14.355526,0.6666666666666666,2.4526224,3.1893754,10.963497,-24.919548,-25.508745,0.58919716,0.8,1.0,51
0.26826477,168.63193,139.79497,0.99512255,-4.222811,0.54293823,-0.36998367,0.25045967,165.96367,135.25519,0.9925475,-4.0453987,0.6475868,-0.21830559,0.40830612,121.16314,110.75232,0.8724297,-0.84278417,0.9575157,-0.20038033,0.5684338,0.11432648,0.008382797,0.27736068,0.9265787,0.34664154,-0.7948494,1.4436225,6.650247,1.3517761,-6.41696,6.2571526,16.043644,0.6916666666666667,4.956043,0.82336634,14.068365,-24.482063,-25.522223,1.0401592,0.8375,1.0,54
0.2585163,169.39694,139.97377,0.9957437,-4.842561,0.5800781,-0.28977966,0.331316,161.77855,135.29747,0.98748463,-2.6628933,0.8054123,-0.2669716,0.523571,106.27432,77.26024,0.8016758,1.6446497,1.2486248,-0.35540962,1.0019279,0.42778015,0.4407406,1.0158379,4.341983,0.69660187,-4.283266,5.0181007,13.406896,1.8762589,-13.236494,8.558636,16.062899,0.6625,2.8388543,3.6472397,11.773141,-24.482798,-25.497734,1.0149364,0.8083333333333333,1.0,49
0.2731228,169.19264,139.1197,0.9955828,-4.5145864,0.55558777,-0.35110664,0.35957336,164.70116,133.91554,0.991145,-1.9112748,0.7844944,-0.26659012,0.5321522,111.89202,91.399376,0.8301377,1.9442606,1.1994648,-0.28686333,0.96225303,0.50914764,0.45267105,0.6882963,2.7897136,0.670166,-2.7008915,3.3843071,11.31066,1.4210129,-11.121197,7.826404,15.527031,0.675,3.2225404,2.2779527,13.273924,-24.596275,-25.52612,0.9298439,0.8208333333333333,1.0,53
0.3166046,168.57817,139.3141,0.99506736,-3.2849927,0.6165581,-0.368145,0.37452698,166.92767,133.41454,0.99353695,-1.721619,0.8435707,-0.25144577,0.45747948,167.94907,131.17137,0.99450284,0.8255629,0.99238396,-0.18405342,0.86185706,0.41152954,-0.1258564,0.44323513,0.90028495,0.3798294,-0.7302189,0.6592016,0.7134322,0.50697327,-0.17220497,0.44529322,13.732206,0.7875,4.280791,0.8522269,2.000464,-24.494188,-25.469147,0.9749584,0.9416666666666667,1.0,78
0.3059864,168.58081,139.7259,0.9950773,-3.006971,0.5620899,-0.4128437,0.451046,138.98149,113.953545,0.93766916,0.5880693,0.86866,-0.3884678,0.5938244,153.10617,27.538939,0.9729962,2.1557374,1.5489864,-0.14105415,2.778054,0.7355118,-1.6653442,4.1607723,16.716694,1.2677765,-16.659365,10.689975,15.82462,0.07381439,0.59304714,7.2652774,59.442215,0.9458333333333333,5.215673,16.074585,2.6149611,-24.440733,-25.527546,1.086813,0.7625,1.0,0
0.2444973,168.16907,138.98521,0.9947086,-5.30921,0.56666946,-0.37319565,0.31727982,167.32208,134.83026,0.99392086,-3.142375,0.81744576,-0.29174042,0.4537506,134.51791,118.44011,0.92278117,0.20659536,1.0185757,-0.17312813,1.0878481,0.55835724,0.22530556,0.67588884,1.147449,0.6183243,-0.95046043,1.1667516,4.7229714,0.6876755,-4.6630096,5.0472474,15.019704,0.6958333333333333,4.2191353,0.9554062,14.358195,-24.63276,-25.484747,0.85198784,0.8416666666666667,1.0,57
0.29211426,166.35138,138.85165,0.9929625,-4.015052,0.5867176,-0.36974335,0.35736275,165.99532,131.48543,0.9925876,-2.3698843,0.84235,-0.27539444,0.6356964,157.0435,111.497505,0.980089,5.458619,1.3224297,-0.3039856,1.1344707,0.51555634,-0.64066887,0.3926579,1.6394056,0.8029175,-1.350832,1.541394,7.3558397,1.8376923,-6.8279743,4.470951,14.238021,0.7,6.062265,1.376804,13.230646,-23.891932,-25.435766,1.5438347,0.9958333333333333,1.0,56
0.30140305,167.87897,140.18439,0.9944513,-3.5913732,0.56455994,-0.4150715,0.31835938,165.157,133.94041,0.99168414,-1.9539559,0.72748566,-0.26758003,0.41159248,107.95061,89.04253,0.811206,-1.94225,0.9508381,-0.18578148,0.5547503,0.30807495,0.07475853,0.25078657,2.1956344,-0.014076233,-2.1861935,2.8769257,11.777057,0.8423996,-11.624594,8.214158,15.69625,0.6666666666666666,5.905552,1.6178219,13.513809,-24.56843,-25.513107,0.94467735,0.8166666666666667,1.0,48
0.26703072,168.31184,139.55618,0.994833,-4.5096183,0.58433723,-0.37249756,0.2945118,167.19048,136.12689,0.99379027,-3.4080405,0.7884693,-0.27786255,0.40896988,114.68691,111.88346,0.8431084,-1.093625,1.0217438,-0.24368095,0.88442254,0.3926468,0.4195118,0.6377161,1.2229133,0.37181854,-1.1636066,1.6771303,7.068619,0.5578995,-7.0364285,6.819433,14.516524,0.6875,4.996521,1.0122371,12.970133,-23.936144,-25.446938,1.5107937,0.9958333333333333,1.0,55
0.25172997,169.15631,139.99495,0.9955612,-4.8883977,0.5396576,-0.3471241,0.27202797,161.38634,137.39575,0.9869118,-3.5044768,0.68818474,-0.2246666,0.42381096,103.285736,80.01982,0.7866401,-2.431343,1.0311813,-0.17105865,0.58696175,0.22911072,0.17884254,0.75752056,3.5899289,0.64510345,-3.5005188,3.9867628,12.399782,0.73654175,-12.227211,7.833733,15.623665,0.6708333333333333,3.9684117,3.0031095,11.965717,-24.59439,-25.786901,1.1925106,0.8125,1.0,51
0.28678894,169.39615,138.66647,0.99575275,-3.9964268,0.5633621,-0.36544418,0.3246441,160.55542,132.74965,0.98574895,-2.204358,0.7546959,-0.24963379,0.46004677,106.12029,70.17397,0.80090946,-0.7784957,1.1411533,-0.16568947,1.0493065,0.3926468,0.3826046,0.79793876,4.4119754,0.6215286,-4.3674088,5.132117,14.785474,1.4577484,-14.675274,8.686546,15.671837,0.6541666666666667,3.61036,3.7363396,11.068518,-24.533844,-25.483362,0.9495182,0.8041666666666667,1.0,48
0.27703476,168.82954,139.27231,0.995286,-3.7318556,0.54345894,-0.3853569,0.36976814,165.83801,133.62819,0.9924242,-0.90476775,0.78707314,-0.24153519,0.5809574,104.08976,86.02515,0.7902155,4.2757373,1.2120209,-0.14533806,0.6470081,0.48099518,-0.16711235,0.68111897,2.5795631,0.7198334,-2.4764729,3.318563,10.098116,1.1486435,-9.998388,7.999722,14.971756,0.6666666666666666,2.7750669,2.2265866,11.667583,-24.62658,-25.458376,0.83179665,0.8208333333333333,1.0,51
0.27672577,169.06937,139.54236,0.99548304,-3.984111,0.58418846,-0.35040283,0.33911133,165.34096,136.15591,0.99188197,-1.962658,0.78289604,-0.2828846,0.4965744,107.405266,92.19317,0.8077702,0.8538857,1.1825924,-0.27087212,0.8707982,0.3974533,0.6032181,0.84975576,3.0124178,0.4827118,-2.9571533,3.6432319,11.142635,1.8087387,-10.801163,8.167746,16.262493,0.6666666666666666,2.3800166,2.5681367,12.982135,-24.538313,-25.537228,0.9989147,0.8166666666666667,1.0,51
0.2837677,168.34789,139.21107,0.99486053,-3.889793,0.5710945,-0.37427902,0.36146736,159.84865,132.71855,0.98466486,-1.4775732,0.84848976,-0.269392,0.4852047,107.010574,75.44779,0.8057329,-0.34432608,1.203125,-0.20546913,1.1519731,0.53215027,0.34890175,0.96343225,4.016644,0.49163818,-3.974018,4.6422725,13.369742,1.3057709,-13.305187,8.153894,15.557151,0.6583333333333333,3.3157306,3.3851638,10.986906,-24.583292,-25.461922,0.8786297,0.8083333333333333,1.0,49
